,index,max_test_score,mean_test_score,min_test_score,nan_test_score?,param_index,params,std_test_score
51,71,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1}",0.0
52,72,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1}",0.0
53,73,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1.0, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
54,74,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1.0, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
55,75,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1}",0.0
56,76,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1.0}",0.0
57,77,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1}",0.0
58,78,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1}",0.0
59,79,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
60,80,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1}",0.0
61,81,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1.0, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
62,82,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1.0}",0.0
63,85,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1}",0.0
64,86,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1.0}",0.0
65,87,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1}",0.0
66,88,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
67,89,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1.0, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
68,90,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1.0, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
69,91,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1.0}",0.0
70,92,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1.0}",0.0
71,93,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1.0, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
72,94,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1.0}",0.0
73,96,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1.0}",0.0
74,97,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1.0, 'lambda_1': 1.0, 'lambda_2': 1.0}",0.0
75,98,-136.16146970638306,-136.16146970638306,-136.16146970638306,False,0,"{'n_iter': 1, 'alpha_1': 1.0, 'alpha_2': 1, 'lambda_1': 1, 'lambda_2': 1}",0.0
